date,district,dbn,school_name,k4_enrolled,present,absent,released,attendance_rate,temp_high_f,temp_low_f,temp_avg_f,precip_in,snow_in,wind_speed_mph,wind_chill_f,day_of_week,month,is_return_from_break
2025-12-04,4,04M375,PS 375 Jackie Robinson,139,119,20,0,0.8589,52.5,37.7,45.1,0.36,0.0,7.6,41.0,Thursday,December,False
2025-12-05,4,04M012,PS/MS 12 TAG Young Scholars,285,242,43,0,0.8504,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M050,PS 50 Vito Marcantonio,195,169,26,0,0.865,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M072,PS 72 The Lexington Academy,210,176,34,0,0.8382,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M083,PS 83 Luis Munoz Rivera,165,142,23,0,0.8624,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M096,PS 96 Joseph Lanzetta,178,149,29,0,0.8364,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M101,PS 101 Andrew Pataki,192,167,25,0,0.8714,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M102,Central Park East I,145,121,24,0,0.8312,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,163,25,0,0.8684,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M112,PS 112 Jose Celso Barbosa,203,176,27,0,0.8652,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M155,PS 155 William Paca,168,140,28,0,0.8362,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M171,PS 171 Patrick Henry,225,199,26,0,0.8861,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M206,The Bilingual Bicultural School,158,139,19,0,0.8799,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M377,Renaissance School of the Arts,142,122,20,0,0.8618,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M964,Central Park East II,135,111,24,0,0.8217,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M482,Harbor Heights,118,100,18,0,0.8441,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M555,MOSAIC Prep Academy,152,129,23,0,0.8509,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M310,The East Harlem Scholars Academy,198,174,24,0,0.8803,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-05,4,04M375,PS 375 Jackie Robinson,139,120,19,0,0.8666,51.3,32.7,42.0,0.0,0.0,9.4,36.4,Friday,December,False
2025-12-08,4,04M012,PS/MS 12 TAG Young Scholars,285,243,42,0,0.8531,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M050,PS 50 Vito Marcantonio,195,161,34,0,0.8278,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M072,PS 72 The Lexington Academy,210,174,36,0,0.8286,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M083,PS 83 Luis Munoz Rivera,165,135,30,0,0.8198,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M096,PS 96 Joseph Lanzetta,178,145,33,0,0.8132,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M101,PS 101 Andrew Pataki,192,159,33,0,0.8255,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M102,Central Park East I,145,115,30,0,0.7902,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,153,35,0,0.8154,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M112,PS 112 Jose Celso Barbosa,203,171,32,0,0.8446,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M155,PS 155 William Paca,168,142,26,0,0.8426,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M171,PS 171 Patrick Henry,225,190,35,0,0.8444,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M206,The Bilingual Bicultural School,158,133,25,0,0.8406,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M377,Renaissance School of the Arts,142,118,24,0,0.8341,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M964,Central Park East II,135,106,29,0,0.7816,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M482,Harbor Heights,118,97,21,0,0.8217,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M555,MOSAIC Prep Academy,152,125,27,0,0.8255,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M310,The East Harlem Scholars Academy,198,169,29,0,0.8554,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-08,4,04M375,PS 375 Jackie Robinson,139,115,24,0,0.8287,40.5,31.6,36.0,0.0,0.0,9.6,28.9,Monday,December,False
2025-12-09,4,04M012,PS/MS 12 TAG Young Scholars,285,243,42,0,0.8525,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M050,PS 50 Vito Marcantonio,195,166,29,0,0.8506,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M072,PS 72 The Lexington Academy,210,181,29,0,0.8607,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M083,PS 83 Luis Munoz Rivera,165,136,29,0,0.826,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M096,PS 96 Joseph Lanzetta,178,152,26,0,0.8554,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M101,PS 101 Andrew Pataki,192,163,29,0,0.8509,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M102,Central Park East I,145,117,28,0,0.8099,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,165,23,0,0.8792,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M112,PS 112 Jose Celso Barbosa,203,174,29,0,0.8551,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M155,PS 155 William Paca,168,141,27,0,0.8416,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M171,PS 171 Patrick Henry,225,203,22,0,0.9041,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M206,The Bilingual Bicultural School,158,137,21,0,0.8674,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M377,Renaissance School of the Arts,142,118,24,0,0.8289,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M964,Central Park East II,135,109,26,0,0.8094,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M482,Harbor Heights,118,102,16,0,0.8617,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M555,MOSAIC Prep Academy,152,127,25,0,0.8329,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M310,The East Harlem Scholars Academy,198,167,31,0,0.8445,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-09,4,04M375,PS 375 Jackie Robinson,139,118,21,0,0.8509,37.3,34.5,35.9,0.0,0.0,9.5,28.8,Tuesday,December,False
2025-12-10,4,04M012,PS/MS 12 TAG Young Scholars,285,248,37,0,0.8708,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M050,PS 50 Vito Marcantonio,195,169,26,0,0.8653,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M072,PS 72 The Lexington Academy,210,185,25,0,0.8789,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M083,PS 83 Luis Munoz Rivera,165,145,20,0,0.88,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M096,PS 96 Joseph Lanzetta,178,158,20,0,0.8852,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M101,PS 101 Andrew Pataki,192,169,23,0,0.8794,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M102,Central Park East I,145,120,25,0,0.829,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,168,20,0,0.8956,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M112,PS 112 Jose Celso Barbosa,203,180,23,0,0.8856,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M155,PS 155 William Paca,168,150,18,0,0.8907,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M171,PS 171 Patrick Henry,225,206,19,0,0.9154,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M206,The Bilingual Bicultural School,158,139,19,0,0.8776,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M377,Renaissance School of the Arts,142,126,16,0,0.8867,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M964,Central Park East II,135,115,20,0,0.8535,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M482,Harbor Heights,118,104,14,0,0.879,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M555,MOSAIC Prep Academy,152,133,19,0,0.8764,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M310,The East Harlem Scholars Academy,198,181,17,0,0.9118,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-10,4,04M375,PS 375 Jackie Robinson,139,121,18,0,0.8684,53.9,35.6,44.8,0.09,0.0,0.0,44.8,Wednesday,December,False
2025-12-11,4,04M012,PS/MS 12 TAG Young Scholars,285,239,46,0,0.8371,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M050,PS 50 Vito Marcantonio,195,160,35,0,0.8184,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M072,PS 72 The Lexington Academy,210,169,41,0,0.8025,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M083,PS 83 Luis Munoz Rivera,165,134,31,0,0.8146,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M096,PS 96 Joseph Lanzetta,178,149,29,0,0.8373,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M101,PS 101 Andrew Pataki,192,159,33,0,0.8281,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M102,Central Park East I,145,114,31,0,0.7882,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,161,27,0,0.8547,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M112,PS 112 Jose Celso Barbosa,203,167,36,0,0.8249,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M155,PS 155 William Paca,168,140,28,0,0.8335,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M171,PS 171 Patrick Henry,225,192,33,0,0.8546,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M206,The Bilingual Bicultural School,158,133,25,0,0.8436,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M377,Renaissance School of the Arts,142,118,24,0,0.8338,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M964,Central Park East II,135,108,27,0,0.8037,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M482,Harbor Heights,118,99,19,0,0.8396,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M555,MOSAIC Prep Academy,152,122,30,0,0.8032,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M310,The East Harlem Scholars Academy,198,170,28,0,0.8593,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-11,4,04M375,PS 375 Jackie Robinson,139,115,24,0,0.8266,42.9,24.8,33.9,0.0,0.0,13.8,24.4,Thursday,December,False
2025-12-12,4,04M012,PS/MS 12 TAG Young Scholars,285,232,53,0,0.8133,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M050,PS 50 Vito Marcantonio,195,159,36,0,0.8149,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M072,PS 72 The Lexington Academy,210,172,38,0,0.8183,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M083,PS 83 Luis Munoz Rivera,165,134,31,0,0.8121,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M096,PS 96 Joseph Lanzetta,178,148,30,0,0.8322,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M101,PS 101 Andrew Pataki,192,160,32,0,0.8358,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M102,Central Park East I,145,112,33,0,0.7743,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,159,29,0,0.8449,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M112,PS 112 Jose Celso Barbosa,203,171,32,0,0.8426,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M155,PS 155 William Paca,168,140,28,0,0.8308,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M171,PS 171 Patrick Henry,225,191,34,0,0.8491,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M206,The Bilingual Bicultural School,158,133,25,0,0.8395,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M377,Renaissance School of the Arts,142,117,25,0,0.8222,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M964,Central Park East II,135,109,26,0,0.8056,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M482,Harbor Heights,118,98,20,0,0.8318,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M555,MOSAIC Prep Academy,152,122,30,0,0.8051,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M310,The East Harlem Scholars Academy,198,171,27,0,0.8621,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-12,4,04M375,PS 375 Jackie Robinson,139,115,24,0,0.8277,42.4,35.3,38.9,0.0,0.0,21.6,28.6,Friday,December,False
2025-12-15,4,04M012,PS/MS 12 TAG Young Scholars,285,245,40,0,0.8607,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M050,PS 50 Vito Marcantonio,195,163,32,0,0.8353,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M072,PS 72 The Lexington Academy,210,174,36,0,0.8301,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M083,PS 83 Luis Munoz Rivera,165,141,24,0,0.856,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M096,PS 96 Joseph Lanzetta,178,154,24,0,0.8644,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M101,PS 101 Andrew Pataki,192,164,28,0,0.8548,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M102,Central Park East I,145,119,26,0,0.8218,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,165,23,0,0.8753,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M112,PS 112 Jose Celso Barbosa,203,173,30,0,0.8537,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M155,PS 155 William Paca,168,142,26,0,0.8459,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M171,PS 171 Patrick Henry,225,198,27,0,0.8798,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M206,The Bilingual Bicultural School,158,140,18,0,0.8835,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M377,Renaissance School of the Arts,142,122,20,0,0.8564,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M964,Central Park East II,135,111,24,0,0.8201,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M482,Harbor Heights,118,100,18,0,0.8461,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M555,MOSAIC Prep Academy,152,128,24,0,0.8409,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M310,The East Harlem Scholars Academy,198,172,26,0,0.8662,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-15,4,04M375,PS 375 Jackie Robinson,139,119,20,0,0.8593,49.1,35.5,42.3,0.0,0.0,1.1,42.3,Monday,December,False
2025-12-16,4,04M012,PS/MS 12 TAG Young Scholars,285,244,41,0,0.8554,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M050,PS 50 Vito Marcantonio,195,166,29,0,0.8527,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M072,PS 72 The Lexington Academy,210,180,30,0,0.8565,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M083,PS 83 Luis Munoz Rivera,165,138,27,0,0.8368,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M096,PS 96 Joseph Lanzetta,178,151,27,0,0.8474,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M101,PS 101 Andrew Pataki,192,166,26,0,0.8642,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M102,Central Park East I,145,119,26,0,0.8193,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,163,25,0,0.8655,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M112,PS 112 Jose Celso Barbosa,203,174,29,0,0.8595,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M155,PS 155 William Paca,168,146,22,0,0.8685,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M171,PS 171 Patrick Henry,225,198,27,0,0.8801,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M206,The Bilingual Bicultural School,158,137,21,0,0.8669,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M377,Renaissance School of the Arts,142,120,22,0,0.8471,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M964,Central Park East II,135,113,22,0,0.8366,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M482,Harbor Heights,118,101,17,0,0.8542,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M555,MOSAIC Prep Academy,152,127,25,0,0.8377,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M310,The East Harlem Scholars Academy,198,170,28,0,0.8586,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-16,4,04M375,PS 375 Jackie Robinson,139,118,21,0,0.8459,45.8,27.9,36.8,0.0,0.0,2.0,36.8,Tuesday,December,False
2025-12-17,4,04M012,PS/MS 12 TAG Young Scholars,285,246,39,0,0.8633,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M050,PS 50 Vito Marcantonio,195,163,32,0,0.8345,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M072,PS 72 The Lexington Academy,210,180,30,0,0.8565,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M083,PS 83 Luis Munoz Rivera,165,142,23,0,0.8599,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M096,PS 96 Joseph Lanzetta,178,152,26,0,0.8557,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M101,PS 101 Andrew Pataki,192,165,27,0,0.8568,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M102,Central Park East I,145,119,26,0,0.8232,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,162,26,0,0.8643,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M112,PS 112 Jose Celso Barbosa,203,172,31,0,0.8473,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M155,PS 155 William Paca,168,142,26,0,0.8437,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M171,PS 171 Patrick Henry,225,201,24,0,0.8918,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M206,The Bilingual Bicultural School,158,133,25,0,0.8424,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M377,Renaissance School of the Arts,142,120,22,0,0.8424,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M964,Central Park East II,135,112,23,0,0.829,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M482,Harbor Heights,118,97,21,0,0.8233,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M555,MOSAIC Prep Academy,152,128,24,0,0.841,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M310,The East Harlem Scholars Academy,198,174,24,0,0.8801,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-17,4,04M375,PS 375 Jackie Robinson,139,118,21,0,0.8461,45.0,26.9,36.0,0.0,0.0,12.5,27.5,Wednesday,December,False
2025-12-18,4,04M012,PS/MS 12 TAG Young Scholars,285,245,40,0,0.8613,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M050,PS 50 Vito Marcantonio,195,166,29,0,0.8525,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M072,PS 72 The Lexington Academy,210,180,30,0,0.8572,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M083,PS 83 Luis Munoz Rivera,165,137,28,0,0.8318,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M096,PS 96 Joseph Lanzetta,178,152,26,0,0.8522,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M101,PS 101 Andrew Pataki,192,164,28,0,0.8547,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M102,Central Park East I,145,123,22,0,0.8451,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,161,27,0,0.8542,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M112,PS 112 Jose Celso Barbosa,203,177,26,0,0.8731,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M155,PS 155 William Paca,168,144,24,0,0.8563,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M171,PS 171 Patrick Henry,225,204,21,0,0.9054,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M206,The Bilingual Bicultural School,158,135,23,0,0.8569,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M377,Renaissance School of the Arts,142,123,19,0,0.8669,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M964,Central Park East II,135,114,21,0,0.848,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M482,Harbor Heights,118,99,19,0,0.8382,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M555,MOSAIC Prep Academy,152,129,23,0,0.8457,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M310,The East Harlem Scholars Academy,198,172,26,0,0.8669,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
2025-12-18,4,04M375,PS 375 Jackie Robinson,139,118,21,0,0.8519,47.4,32.2,39.8,0.0,0.0,9.5,33.6,Thursday,December,False
